year,doi,title,authors,number.authors,citations,source.pages.count
2014,10.1118/1.4852895,A computer aided treatment event recognition system in radiation therapy,"Xia, Junyi ; Mart, Christopher ; Bayouth, John",3,14,6
2014,10.1118/1.4855855,"Monte Carlo study for designing a dedicated ""D""-shaped collimator used in the external beam radiotherapy of retinoblastoma patients","Mayorga, P. A. ; Brualla, L. ; Sauerwein, W. ; Lallena, A. M.",4,5,12
2014,10.1118/1.4855956,Dosimetric evaluation of the interplay effect in respiratory-gated RapidArc radiation therapy,"Riley, Craig ; Yang, Yong ; Li, Tianfang ; Zhang, Yongqian ; Heron, Dwight E. ; Huq, M. Saiful",6,37,9
2014,10.1118/1.4856015,<SUP>103</SUP>Pd strings: Monte Carlo assessment of a new approach to brachytherapy source design,"Rivard, Mark J. ; Reed, Joshua L. ; DeWerd, Larry A.",3,8,11
2014,10.1118/1.4830431,Realistic simulation of reduced-dose CT with noise modeling and sinogram synthesis using DICOM CT images,"Kim, Chang Won ; Kim, Jong Hyo",2,50,16
2014,10.1118/1.4837220,Modification of the TASMIP x-ray spectral model for the simulation of microfocus x-ray sources,"Sisniega, A. ; Desco, M. ; Vaquero, J. J.",3,8,12
2014,10.1118/1.4835455,Grating-based phase contrast tomosynthesis imaging: Proof-of-concept experimental studies,"Li, Ke ; Ge, Yongshuai ; Garrett, John ; Bevins, Nicholas ; Zambelli, Joseph ; Chen, Guang-Hong",6,31,11
2014,10.1118/1.4842435,Effect of burst and recombination models for Monte Carlo transport of interacting carriers in a-Se x-ray detectors on Swank noise,"Fang, Yuan ; Karim, Karim S. ; Badano, Aldo",3,4,5
2014,10.1118/1.4845055,Integral dose investigation of non-coplanar treatment beam geometries in radiotherapy,"Dan Nguyen ; Dong, Peng ; Long, Troy ; Ruan, Dan ; Low, Daniel A. ; Romeijn, Edwin ; Sheng, Ke",7,23,8
2014,10.1118/1.4835515,Model-based PSF and MTF estimation and validation from skeletal clinical CT images,"Pakdel, Amirreza ; Mainprize, James G. ; Robert, Normand ; Fialkov, Jeffery ; Whyne, Cari M.",5,20,8
2014,10.1118/1.4845075,Stationary table CT dosimetry and anomalous scanner-reported values of CTDI<sub>vol</sub>,"Dixon, Robert L. ; Boone, John M.",2,15,6
2014,10.1118/1.4851635,Adaptive nonlocal means filtering based on local noise level for CT denoising,"Li, Zhoubo ; Yu, Lifeng ; Trzasko, Joshua D. ; Lake, David S. ; Blezek, Daniel J. ; Fletcher, Joel G. ; McCollough, Cynthia H. ; Manduca, Armando",8,202,16
2014,10.1118/1.4855835,CBCT with specification of imaging dose and CNR by anatomical volume of interest,"Leary, Del ; Robar, James L.",2,8,7
2014,10.1118/1.4856055,Validating and improving CT ventilation imaging by correlating with ventilation 4D-PET/CT using <SUP>68</SUP>Ga-labeled nanoparticles,"Kipritidis, John ; Siva, Shankar ; Hofman, Michael S. ; Callahan, Jason ; Hicks, Rodney J. ; Keall, Paul J.",6,88,12
2014,10.1118/1.4836556,Quality indexes based on water measurements for low and medium energy x-ray beams: A theoretical study with PENELOPE,"Chica, U. ; Anguiano, M. ; Vilches, M. ; Lallena, A. M.",4,4,8
2014,10.1118/1.4837178,Application of spherical diodes for megavoltage photon beams dosimetry,"Barbes, Benigno ; Azcona, Juan D. ; Burguete, Javier ; Marti-Climent, Josep M.",4,3,10
2014,10.1118/1.4845135,Independent dose per monitor unit review of eight USA proton treatment facilities,"Moyers, M. F. ; Ibbott, G. S. ; Grant, R. L. ; Summers, P. A. ; Followill, D. S.",5,8,5
2014,10.1118/1.4837216,Dependence of Brownian and Neel relaxation times on magnetic field strength,"Deissler, Robert J. ; Wu, Yong ; Martens, Michael A.",3,107,12
2014,10.1118/1.4837315,Improved UTE-based attenuation correction for cranial PET-MR using dynamic magnetic field monitoring,"Aitken, A. P. ; Giese, D. ; Tsoumpas, C. ; Schleyer, P. ; Kozerke, S. ; Prieto, C. ; Schaeffter, T.",7,37,13
2014,10.1118/1.4851615,Residual analysis of the water resonance signal in breast lesions imaged with high spectral and spatial resolution (HiSS) MRI: A pilot study,"Weiss, William A. ; Medved, Milica ; Karczmar, Gregory S. ; Giger, Maryellen L.",4,10,6
2014,10.1118/1.4828838,Dual energy CT for attenuation correction with PET/CT,"Xia, Ting ; Alessio, Adam M. ; Kinahan, Paul E.",3,19,11
2014,10.1118/1.4845115,Parametrization of textural patterns in <SUP>123</SUP>I-ioflupane imaging for the automatic detection of Parkinsonism,"Martinez-Murcia, F. J. ; Gorriz, J. M. ; Ramirez, J. ; Moreno-Caballero, M. ; Gomez-Rio, M.",5,40,13
2014,10.1118/1.4846056,Graves' disease radioiodine-therapy: Choosing target absorbed doses for therapy planning,"Willegaignon, J. ; Sapienza, M. T. ; Coura-Filho, G. B. ; Watanabe, T. ; Traino, A. C. ; Buchpiguel, C. A.",6,8,6
2014,10.1118/1.4837196,Computerized detection of breast cancer on automated breast ultrasound imaging of women with dense breasts,"Drukker, Karen ; Sennett, Charlene A. ; Giger, Maryellen L.",3,20,9
2014,10.1118/1.4852915,Developing high-frequency ultrasound tomography for testicular tumor imaging in rats: An <i>in vitro study</i>,"Huang, Chih-Chung ; Chen, Wei-Tsen",2,11,9
2014,10.1118/1.4852875,Quantitative ultrasound characterization of locally advanced breast cancer by estimation of its scatterer properties,"Tadayyon, Hadi ; Sadeghi-Naini, Ali ; Wirtzfeld, Lauren ; Wright, Frances C. ; Czarnota, Gregory",5,59,12
2014,10.1118/1.4842535,Treatment planning for prostate focal laser ablation in the face of needle placement uncertainty,"Cepek, Jeremy ; Lindner, Uri ; Davidson, Sean R. H. ; Haider, Masoom A. ; Ghai, Sangeet ; Trachtenberg, John ; Fenster, Aaron",7,15,14
2014,10.1118/1.4846055,Expediting model-based optoacoustic reconstructions with tomographic symmetries,"Lutzweiler, Christian ; Dean-Ben, Xose Luis ; Razansky, Daniel",3,32,10
2014,10.1118/1.4851575,Structural analysis of cortical porosity applied to HR-pQCT data,"Tjong, Willy ; Nirody, Jasmine ; Burghardt, Andrew J. ; Carballido-Gamio, Julio ; Kazakia, Galateia J.",5,28,12
2014,10.1118/1.4835495,Medical imaging using ionizing radiation: Optimization of dose and image quality in fluoroscopy,"Jones, A. Kyle ; Balter, Stephen ; Rauch, Phillip ; Wagner, Louis K.",4,23,26
2014,10.1118/1.4861820,A limited-angle intrafraction verification (LIVE) system for radiation therapy,"Ren, Lei ; Zhang, You ; Yin, Fang-Fang",3,63,9
2014,10.1118/1.4862509,The first clinical implementation of electromagnetic transponder-guided MLC tracking,"Keall, Paul J. ; Colvill, Emma ; O'Brien, Ricky ; Jin Aun Ng ; Poulsen, Per Rugaard ; Eade, Thomas ; Kneebone, Andrew ; Booth, Jeremy T.",8,117,5
2014,10.1118/1.4859335,Low-Z linac targets for low-MV gold nanoparticle radiation therapy,"Tsiamas, P. ; Mishra, P. ; Cifter, F. ; Berbeco, R. I. ; Marcus, K. ; Sajo, E. ; Zygmanski, P.",7,17,10
2014,10.1118/1.4860135,A modern Monte Carlo investigation of the TG-43 dosimetry parameters for an <SUP>125</SUP>I seed already having AAPM consensus data,"Aryal, Prakash ; Molloy, Janelle A. ; Rivard, Mark J.",3,11,10
2014,10.1118/1.4860175,Limitations of the TG-43 formalism for skin high-dose-rate brachytherapy dose calculations,"Granero, Domingo ; Perez-Calatayud, Jose ; Vijande, Javier ; Ballester, Facundo ; Rivard, Mark J.",5,34,8
2014,10.1118/1.4860663,Offline multiple adaptive planning strategy for concurrent irradiation of the prostate and pelvic lymph nodes,"Qi, Peng ; Pouliot, Jean ; Roach, Mack, III ; Xia, Ping",4,14,7
2014,10.1118/1.4859355,A stochastic model for tumor geometry evolution during radiation therapy in cervical cancer,"Liu, Yifang ; Chan, Timothy C. Y. ; Lee, Chi-Guhn ; Cho, Young-Bin ; Islam, Mohammad K.",5,2,9
2014,10.1118/1.4860256,A novel method for experimental characterization of large-angle scattered particles in scanned carbon-ion therapy,"Hara, Yousuke ; Furukawa, Takuji ; Inaniwa, Taku ; Mizushima, Kota ; Shirai, Toshiyuki ; Noda, Koji",6,18,8
2014,10.1118/1.4861098,A new correction method serving to eliminate the parabola effect of flatbed scanners used in radiochromic film dosimetry,"Poppinga, D. ; Schoenfeld, A. A. ; Doerner, K. J. ; Blanck, O. ; Harder, D. ; Poppe, B.",6,43,8
2014,10.1118/1.4856075,Measuring linac photon beam energy through EPID image analysis of physically wedged fields,"Dawoud, S. M. ; Weston, S. J. ; Bond, I. ; Ward, G. C. ; Rixham, P. A. ; Mason, J. ; Huckle, A. ; Sykes, J. R.",8,7,7
2014,10.1118/1.4859295,Plan averaging for multicriteria navigation of sliding window IMRT and VMAT,"Craft, David ; Papp, David ; Unkelbach, Jan",3,11,5
2014,10.1118/1.4860195,Comparison of 2D and 3D gamma analyses,"Pulliam, Kiley B. ; Huang, Jessie Y. ; Howell, Rebecca M. ; Followill, David ; Bosca, Ryan ; O'Daniel, Jennifer ; Kry, Stephen F.",7,46,6
2014,10.1118/1.4853375,Evaluation of a new commercial Monte Carlo dose calculation algorithm for electron beams,"Vandervoort, Eric J. ; Tchistiakova, Ekaterina ; La Russa, Daniel J. ; Cygler, Joanna E.",4,2,8
2014,10.1118/1.4860155,Dosimetric effects of multileaf collimator leaf width on intensity-modulated radiotherapy for head and neck cancer,"Hong, Chae-Seon ; Ju, Sang Gyu ; Kim, Minkyu ; Kim, Jung-in ; Kim, Jin Man ; Suh, Tae-Suk ; Han, Youngyih ; Ahn, Yong Chan ; Choi, Doo Ho ; Nam, Heerim ; Park, Hee Chul",11,25,10
2014,10.1118/1.4861817,On the determination of reference levels for quality assurance of flattening filter free photon beams in radiation therapy,"Clivio, Alessandro ; Belosi, Maria Francesca ; Cozzi, Luca ; Nicolini, Giorgia ; Vanetti, Eugenio ; Bolard, Gregory ; Fenoglietto, Pascal ; Krauss, Harald ; Fogliata, Antonella",9,7,9
2014,10.1118/1.4861711,Monte Carlo based beam model using a photon MLC for modulated electron radiotherapy,"Henzen, D. ; Manser, P. ; Frei, D. ; Volken, W. ; Neuenschwander, H. ; Born, E. J. ; Vetterli, D. ; Chatelain, C. ; Stampanoni, M. F. M. ; Fix, M. K.",10,18,10
2014,10.1118/1.4861713,Establishing a process of irradiating small animal brain using a CyberKnife and a microCT scanner,"Kim, Haksoo ; Fabien, Jeffrey ; Zheng, Yiran ; Yuan, Jake ; Brindle, James ; Sloan, Andrew ; Yao, Min ; Lo, Simon ; Wessels, Barry ; Machtay, Mitchell ; Welford, Scott ; Sohn, Jason W.",12,12,10
2014,10.1118/1.4861821,Quantification of beam complexity in intensity-modulated radiation therapy treatment plans,"Du, Weiliang ; Cho, Sang Hyun ; Zhang, Xiaodong ; Hoffman, Karen E. ; Kudchadker, Rajat J.",5,142,9
2014,10.1118/1.4861715,Model-based dose calculations for COMS eye plaque brachytherapy using an anatomically realistic eye phantom,"Lesperance, Marielle ; Inglis-Whalen, M. ; Thomson, R. M.",3,31,12
2014,10.1118/1.4861816,The potential of positron emission tomography for intratreatment dynamic lung tumor tracking: A phantom study,"Yang, Jaewon ; Yamamoto, Tokihiro ; Mazin, Samuel R. ; Graves, Edward E. ; Keall, Paul J.",5,16,14
2014,10.1118/1.4861818,A Monte Carlo investigation of low-Z target image quality generated in a linear accelerator using Varian's VirtuaLinac<SUP>a)</SUP>,"Parsons, David ; Robar, James L. ; Sawkey, Daren",3,29,6
2014,10.1118/1.4862077,Development and evaluation of a prototype tracking system using the treatment couch,"Lang, Stephanie ; Zeimetz, Joerg ; Ochsner, Gregor ; Daners, Marianne Schmid ; Riesterer, Oliver ; Kloeck, Stephan",6,31,6
2014,10.1118/1.4862076,On the interplay effects with proton scanning beams in stage III lung cancer,"Li, Yupeng ; Kardar, Laleh ; Li, Xiaoqiang ; Li, Heng ; Cao, Wenhua ; Chang, Joe Y. ; Liao, Li ; Zhu, Ronald X. ; Sahoo, Narayan ; Gillin, Michael ; Liao, Zhongxing ; Komaki, Ritsuko ; Cox, James D. ; Lim, Gino ; Zhang, Xiaodong",15,89,7
2014,10.1118/1.4862521,Toward optimal organ at risk sparing in complex volumetric modulated arc therapy: An exponential trade-off with target volume dose homogeneity,"Tol, Jim P. ; Dahele, Max ; Doornaert, Patricia ; Slotman, Ben J. ; Verbakel, Wilko F. A. R.",5,29,10
2014,10.1118/1.4861710,Small field in-air output factors: The role of miniphantom design and dosimeter type,"Warrener, Kirbie ; Hug, Benjamin ; Liu, Paul ; Ralston, Anna ; Ebert, Martin A. ; McKenzie, David R. ; Suchowerska, Natalka",7,7,8
2014,10.1118/1.4852955,Quantifying cell migration distance as a contributing factor to the development of rectal toxicity after prostate radiotherapy,"Munbodh, Reshma ; Jackson, Andrew",2,14,12
2014,10.1118/1.4862515,Portal dosimetry for VMAT using integrated images obtained during treatment,"Bedford, James L. ; Hanson, Ian M. ; Hansen, Vibeke Nordmark",3,36,14
2014,10.1118/1.4862511,Dependency of EBT2 film calibration curve on postirradiation time,"Chang, Liyun ; Ho, Sheng-Yow ; Ding, Hueisch-Jy ; Lee, Tsair-Fwu ; Chen, Pang-Yu",5,14,8
2014,10.1118/1.4862837,Impact of dose size in single fraction spatially fractionated (grid) radiotherapy for melanoma,"Zhang, Hualin ; Zhong, Hualiang ; Barth, Rolf F. ; Cao, Minsong ; Das, Indra J.",5,27,9
2014,10.1118/1.4862075,Incorporating single-side sparing in models for predicting parotid dose sparing in head and neck IMRT,"Yuan, Lulin ; Wu, Q. Jackie ; Yin, Fang-Fang ; Jiang, Yuliang ; Yoo, David ; Ge, Yaorong",6,21,8
2014,10.1118/1.4863482,ITAR: A modified TAR method to determine depth dose distribution for an ophthalmic device that performs kilovoltage x-ray pencil-beam stereotaxy,"Hanlon, Justin ; Chell, Erik ; Firpo, Michael ; Koruga, Igor",4,1,8
2014,10.1118/1.4862835,<i>Cine</i> EPID evaluation of two non-commercial techniques for DIBH,"Jensen, Christopher ; Urribarri, Jaime ; Cail, Daniel ; Rottmann, Joerg ; Mishra, Pankaj ; Lingos, Tatiana ; Niedermayr, Thomas ; Berbeco, Ross",8,16,6
2014,10.1118/1.4860955,Computer-aided detection of clustered microcalcifications in multiscale bilateral filtering regularized reconstructed digital breast tomosynthesis volume,"Samala, Ravi K. ; Chan, Heang-Ping ; Lu, Yao ; Hadjiiski, Lubomir ; Wei, Jun ; Sahiner, Berkman ; Helvie, Mark A.",7,26,14
2014,10.1118/1.4860956,Use of volumetric features for temporal comparison of mass lesions in full field digital mammograms,"Bozek, Jelena ; Kallenberg, Michiel ; Grgic, Mislav ; Karssemeijer, Nico",4,10,8
2014,10.1118/1.4860215,Cardiac C-arm computed tomography using a 3D+time ROI reconstruction method with spatial and temporal regularization,"Mory, Cyril ; Auvray, Vincent ; Zhang, Bo ; Grass, Michael ; Schaefer, Dirk ; Chen, S. James ; Carroll, John D. ; Rit, Simon ; Peyrin, Francoise ; Douek, Philippe ; Boussel, Loic",11,34,12
2014,10.1118/1.4860275,High energy x-ray phase contrast CT using glancing-angle grating interferometers,"Sarapata, A. ; Stayman, J. W. ; Finkenthal, M. ; Siewerdsen, J. H. ; Pfeiffer, F. ; Stutman, D.",6,20,9
2014,10.1118/1.4851535,Towards local progression estimation of pulmonary emphysema using CT,"Staring, M. ; Bakker, M. E. ; Stolk, J. ; Shamonin, D. P. ; Reiber, J. H. C. ; Stoel, B. C.",6,42,13
2014,10.1118/1.4851536,Prior-based artifact correction (PBAC) in computed tomography,"Heusser, Thorsten ; Brehm, Marcus ; Ritschl, Ludwig ; Sawall, Stefan ; Kachelriess, Marc",5,32,16
2014,10.1118/1.4862510,Effects of ray profile modeling on resolution recovery in clinical CT,"Hofmann, Christian ; Knaup, Michael ; Kachelriess, Marc",3,16,14
2014,10.1118/1.4863598,Dual-energy cone-beam CT with a flat-panel detector: Effect of reconstruction algorithm on material classification,"Zbijewski, W. ; Gang, G. J. ; Xu, J. ; Wang, A. S. ; Stayman, J. W. ; Taguchi, K. ; Carrino, J. A. ; Siewerdsen, J. H.",8,33,15
2014,10.1118/1.4861712,Quantitative modeling of the accuracy in registering preoperative patient-specific anatomic models into left atrial cardiac ablation procedures,"Rettmann, Maryam E. ; Holmes, David R., III ; Kwartowitz, David M. ; Gunawan, Mia ; Johnson, Susan B. ; Camp, Jon J. ; Cameron, Bruce M. ; Dalegrave, Charles ; Kolasa, Mark W. ; Packer, Douglas L. ; Robb, Richard A.",11,6,11
2014,10.1118/1.4862079,"Dose reduction using a dynamic, piecewise-linear attenuator","Hsieh, Scott S. ; Fleischmann, Dominik ; Pelc, Norbert J.",3,20,14
2014,10.1118/1.4863481,An efficient polyenergetic SART (pSART) reconstruction algorithm for quantitative myocardial CT perfusion,"Lin, Yuan ; Samei, Ehsan",2,20,14
2014,10.1118/1.4860157,Improving the energy response of external beam therapy (EBT) GafChromic™ dosimetry films at low energies (≤100 keV),"Bekerat, H. ; Devic, S. ; DeBlois, F. ; Singh, K. ; Sarfehnia, A. ; Seuntjens, J. ; Shih, Shelley ; Yu, Xiang ; Lewis, D.",9,73,14
2014,10.1118/1.4861822,Digital holographic interferometry: A novel optical calorimetry technique for radiation dosimetry,"Cavan, Alicia ; Meyer, Juergen",2,13,10
2014,10.1118/1.4862505,Dosimetric characterization and output verification for conical brachytherapy surface applicators. Part I. Electronic brachytherapy source,"Fulkerson, Regina K. ; Micka, John A. ; DeWerd, Larry A.",3,36,21
2014,10.1118/1.4862506,Dosimetric characterization and output verification for conical brachytherapy surface applicators. Part II. High dose rate <SUP>192</SUP>Ir sources,"Fulkerson, Regina K. ; Micka, John A. ; DeWerd, Larry A.",3,19,16
2014,10.1118/1.4862514,A matter of collection and detection for intraoperative and noninvasive near-infrared fluorescence molecular imaging: To see or not to see?,"Zhu, Banghe ; Rasmussen, John C. ; Sevick-Muraca, Eva M.",3,46,11
2014,10.1118/1.4860662,IGRT/ART phantom with programmable independent rib cage and tumor motion,"Haas, Olivier C. L. ; Mills, John A. ; Land, Imke ; Mulholl, Pete ; Menary, Paul ; Crichton, Robert ; Wilson, Adrian ; Sage, John ; Anna, Morenc ; Depuydt, Tom",10,12,6
2014,10.1118/1.4860660,A novel electron gun for inline MRI-linac configurations,"Constantin, Dragos E. ; Holloway, Lois ; Keall, Paul J. ; Fahrig, Rebecca",4,9,10
2014,10.1118/1.4860954,Intensity inhomogeneity correction for magnetic resonance imaging of human brain at 7T,"Uwano, Ikuko ; Kudo, Kohsuke ; Yamashita, Fumio ; Goodwin, Jonathan ; Higuchi, Satomi ; Ito, Kenji ; Harada, Taisuke ; Ogawa, Akira ; Sasaki, Makoto",9,25,9
2014,10.1118/1.4861097,Field of view extension and truncation correction for MR-based human attenuation correction in simultaneous MR/PET imaging,"Blumhagen, Jan O. ; Braun, Harald ; Ladebeck, Ralf ; Fenchel, Matthias ; Faul, David ; Scheffler, Klaus ; Quick, Harald H.",7,43,9
2014,10.1118/1.4861709,Identification of breast contour for nipple segmentation in breast magnetic resonance images,"Gwo, Chih-Ying ; Gwo, Allen ; Wei, Chia-Hung ; Huang, Pai Jung",4,4,9
2014,10.1118/1.4861823,Comparing deflection measurements of a magnetically steerable catheter using optical imaging and MRI,"Lillaney, Prasheel ; Caton, Curtis ; Martin, Alastair J. ; Losey, Aaron D. ; Evans, Leland ; Saeed, Maythem ; Cooke, Daniel L. ; Wilson, Mark W. ; Hetts, Steven W.",9,11,9
2014,10.1118/1.4862838,The effect of excitation and preparation pulses on nonslice selective 2D UTE bicomponent analysis of bound and free water in cortical bone at 3T,"Li, Shihong ; Chang, Eric Y. ; Bae, Won C. ; Chung, Christine B. ; Hua, Yanqing ; Zhou, Yi ; Du, Jiang",7,6,9
2014,10.1118/1.4861714,EM reconstruction of dual isotope PET using staggered injections and prompt gamma positron emitters,"Andreyev, Andriy ; Sitek, Arkadiusz ; Celler, Anna",3,12,9
2014,10.1118/1.4863480,Evaluation of advanced automatic PET segmentation methods using nonspherical thin-wall inserts,"Berthon, B. ; Marshall, C. ; Evans, M. ; Spezi, E.",4,16,9
2014,10.1118/1.4862078,Comparison of flat cleaved and cylindrical diffusing fibers as treatment sources for interstitial photodynamic therapy,"Baran, Timothy M. ; Foster, Thomas H.",2,35,8
2014,10.1118/1.4862508,Brachial artery vasomotion and transducer pressure effect on measurements by active contour segmentation on ultrasound,"Cary, Theodore W. ; Reamer, Courtney B. ; Sultan, Laith R. ; Mohler, Emile R., III ; Sehgal, Chandra M.",5,11,12
2014,10.1118/1.4862836,Magnetoacoustic tomography with magnetic induction for high-resolution bioimepedance imaging through vector source reconstruction under the static field of MRI magnet,"Mariappan, Leo ; Hu, Gang ; He, Bin",3,39,11
2014,10.1118/1.4862507,Ultrasonic Nakagami-parameter characterization of parotid-gland injury following head-and-neck radiotherapy: A feasibility study of late toxicity,"Yang, Xiaofeng ; Tridandapani, Srini ; Beitler, Jonathan J. ; Yu, David S. ; Wu, Ning ; Wang, Yuefeng ; Bruner, Deborah W. ; Curran, Walter J. ; Liu, Tian",9,16,8
2014,10.1118/1.4860661,Practical considerations for maximizing heat production in a novel thermobrachytherapy seed prototype,"Gautam, Bhoj ; Warrell, Gregory ; Shvydka, Diana ; Subramanian, Manny ; Parsai, E. Ishmael",5,4,10
2014,10.1118/1.4862512,Mammographic compression after breast conserving therapy: Controlling pressure instead of force,"de Groot, J. E. ; Broeders, M. J. M. ; Branderhorst, W. ; den Heeten, G. J. ; Grimbergen, C. A.",5,19,8
2014,10.1118/1.4861819,The design and fabrication of two portal vein flow phantoms by different methods,"Yunker, Bryan E. ; Dodd, Gerald D. ; Chen, S. James ; Chang, Samuel ; Lanning, Craig J. ; Scherzinger, Ann L. ; Shandas, Robin ; Feng, Yusheng ; Hunter, Kendall S.",9,5,6
2014,10.1118/1.4859315,"Comparison of patient specific dose metrics between chest radiography, tomosynthesis, and CT for adult patients of wide ranging body habitus","Zhang, Yakun ; Li, Xiang ; Segars, W. Paul ; Samei, Ehsan",4,35,12
2014,10.1118/1.4860255,Determination of prescription dose for Cs-131 permanent implants using the BED formalism including resensitization correction,"Luo, Wei ; Molloy, Janelle ; Aryal, Prakash ; Feddock, Jonathan ; Randall, Marcus",5,6,7
2014,10.1118/1.4864244,Monitor unit calculations for external photon and electron beams: Report of the AAPM Therapy Physics Committee Task Group No. 71,"Gibbons, John P. ; Antolak, John A. ; Followill, David S. ; Huq, M. Saiful ; Klein, Eric E. ; Lam, Kwok L. ; Palta, Jatinder R. ; Roback, Donald M. ; Reid, Mark ; Khan, Faiz M.",10,57,34
2014,10.1118/1.4863483,Dose impact in radiographic lung injury following lung SBRT: Statistical analysis and geometric interpretation,"Yu, Victoria ; Kishan, Amar U. ; Cao, Minsong ; Low, Daniel ; Lee, Percy ; Ruan, Dan",6,7,10
2014,10.1118/1.4863597,Suitability of markerless EPID tracking for tumor position verification in gated radiotherapy,"Serpa, Marco ; Baier, Kurt ; Cremers, Florian ; Guckenberger, Matthias ; Meyer, Juergen",5,20,13
2014,10.1118/1.4864240,"Toward adaptive radiotherapy for head and neck patients: Feasibility study on using CT-to-CBCT deformable registration for ""dose of the day"" calculations","Veiga, Catarina ; McClelland, Jamie ; Moinuddin, Syed ; Lourenco, Ana ; Ricketts, Kate ; Annkah, James ; Modat, Marc ; Ourselin, Sebastien ; D'Souza, Derek ; Royle, Gary",10,191,12
2014,10.1118/1.4864241,Three-dimensional analysis of the respiratory interplay effect in helical tomotherapy: Baseline variations cause the greater part of dose inhomogeneities seen,"Tudor, G. Samuel J. ; Harden, Susan V. ; Thomas, Simon J.",3,12,13
2014,10.1118/1.4864242,Geometric and dosimetric accuracy of dynamic tumor-tracking conformal arc irradiation with a gimbaled x-ray head<SUP>a)</SUP>,"Ono, Tomohiro ; Miyabe, Yuki ; Yamada, Masahiro ; Shiinoki, Takehiro ; Sawada, Akira ; Kaneko, Shuji ; Monzen, Hajime ; Mizowaki, Takashi ; Kokubo, Masaki ; Hiraoka, Masahiro",10,8,8
2014,10.1118/1.4864474,"Monte Carlo dosimetry for <SUP>103</SUP>Pd, <SUP>125</SUP>I, and <SUP>131</SUP>Cs ocular brachytherapy with various plaque models using an eye phantom","Lesperance, Marielle ; Martinov, M. ; Thomson, R. M.",3,22,14
2014,10.1118/1.4865762,Generic method for automatic bladder segmentation on cone beam CT using a patient-specific bladder shape model,"van de Schoot, A. J. A. J. ; Schooneveldt, G. ; Wognum, S. ; Hoogeman, M. S. ; Chai, X. ; Stalpers, L. J. A. ; Rasch, C. R. N. ; Bel, A.",8,16,10
2014,10.1118/1.4865766,Prospective study evaluating the use of IV contrast on IMRT treatment planning for lung cancer,"Li, Hua ; Bottani, Beth ; DeWees, Todd ; Low, Daniel A. ; Michalski, Jeff M. ; Mutic, Sasa ; Bradley, Jeffrey D. ; Robinson, Clifford G.",8,5,7
2014,10.1118/1.4866231,Dosimetric comparison of flattened and unflattened beams for stereotactic ablative radiotherapy of stage I non-small cell lung cancer,"Hrbacek, Jan ; Lang, Stephanie ; Graydon, Shaun N. ; Kloeck, Stephan ; Riesterer, Oliver",5,48,7
2014,10.1118/1.4866222,Assessment and management of interfractional variations in daily diagnostic-quality-CT guided prostate-bed irradiation after prostatectomy,"Liu, Feng ; Ahunbay, Ergun ; Lawton, Colleen ; Li, X. Allen",4,25,7
2014,10.1118/1.4866225,Long-term stability of the Leksell Gamma Knife<SUP>®</SUP> Perfexion™ patient positioning system (PPS),"Novotny, J., Jr. ; Bhatnagar, J. P. ; Xu, Y. ; Huq, M. S.",4,8,9
2014,10.1118/1.4866227,Forward treatment planning for modulated electron radiotherapy (MERT) employing Monte Carlo methods,"Henzen, D. ; Manser, P. ; Frei, D. ; Volken, W. ; Neuenschwander, H. ; Born, E. J. ; Loessl, K. ; Aebersold, D. M. ; Stampanoni, M. F. M. ; Fix, M. K.",10,12,10
2014,10.1118/1.4866228,A dosimetric characterization of a novel linear accelerator collimator,"Thompson, C. M. ; Weston, S. J. ; Cosgrove, V. C. ; Thwaites, D. I.",4,41,11
2014,10.1118/1.4866215,Multi-institutional dosimetric and geometric commissioning of image-guided small animal irradiators,"Lindsay, P. E. ; Granton, P. V. ; Gasparini, A. ; Jelveh, S. ; Clarkson, R. ; van Hoof, S. ; Hermans, J. ; Kaas, J. ; Wittkamper, F. ; Sonke, J. -J. ; Verhaegen, F. ; Jaffray, D. A.",12,41,12
2014,10.1118/1.4863507,A quality assurance framework for the fully automated and objective evaluation of image quality in cone-beam computed tomography,"Steiding, Christian ; Kolditz, Daniel ; Kalender, Willi A.",3,37,15
2014,10.1118/1.4863510,Three-dimensional x-ray fluorescence mapping of a gold nanoparticle-loaded phantom,"Ren, Liqiang ; Wu, Di ; Li, Yuhua ; Wang, Ge ; Wu, Xizeng ; Liu, Hong",6,20,12
2014,10.1118/1.4864236,Self-assessed performance improves statistical fusion of image labels,"Bryan, Frederick W. ; Xu, Zhoubing ; Asman, Andrew J. ; Allen, Wade M. ; Reich, Daniel S. ; Landman, Bennett A.",6,2,10
2014,10.1118/1.4864239,Improved proton computed tomography by dual modality image reconstruction,"Hansen, David C. ; Petersen, Jorgen Breede Baltzer ; Bassler, Niels ; Sorensen, Thomas Sangild",4,18,8
2014,10.1118/1.4865175,Method of measuring NEQ as a quality control metric for digital mammography,"Bloomquist, Aili K. ; Mainprize, James G. ; Mawdsley, Gordon E. ; Yaffe, Martin J.",4,5,11
2014,10.1118/1.4865782,Noise correlation in CBCT projection data and its application for noise reduction in low-dose CBCT,"Zhang, Hua ; Ouyang, Luo ; Ma, Jianhua ; Huang, Jing ; Chen, Wufan ; Wang, Jing",6,36,10
