year,doi,title,authors,number.authors,citations,source.pages.count
2012,10.1088/0031-9155/57/9/2633,Radiometric temperature reading of a hot ellipsoidal object inside the oral cavity by a shielded microwave antenna put flush to the cheek,"Klemetsen, Oystein ; Jacobsen, Svein ; Birkelund, Yngve",3,5,20
2012,10.1088/0031-9155/57/9/2653,Hyperthermically induced changes in high spectral and spatial resolution MR images of tumor tissue-a pilot study,"Foxley, Sean ; Fan, Xiaobing ; River, Jonathan ; Zamora, Marta ; Markiewicz, Erica ; Sokka, Shunmugavelu ; Karczmar, Gregory S.",7,2,14
2012,10.1088/0031-9155/57/9/2667,Thoracic low-dose CT image processing using an artifact suppressed large-scale nonlocal means,"Chen, Yang ; Yang, Zhou ; Hu, Yining ; Yang, Guanyu ; Zhu, Yongcheng ; Li, Yinsheng ; Luo, Limin ; Chen, Wufan ; Toumoulin, Christine",9,126,22
2012,10.1088/0031-9155/57/9/2689,Cone-beam reconstruction for the two-circles-plus-one-line trajectory,"Lu, Yanbin ; Yang, Jiansheng ; Emerson, John W. ; Mao, Heng ; Zhou, Tie ; Si, Yuanzheng ; Jiang, Ming",7,4,19
2012,10.1088/0031-9155/57/9/2709,Determining the influence of Korean population variation on whole-body average SAR,"Lee, Ae-Kyoung ; Choi, Hyung-Do",2,12,17
2012,10.1088/0031-9155/57/9/2727,Principal component analysis of dynamic fluorescence tomography in measurement space,"Liu, Xin ; Zhang, Bin ; Luo, Jianwen ; Bai, Jing",4,9,16
2012,10.1088/0031-9155/57/9/2743,Finding the optimal statistical model to describe target motion during radiotherapy delivery-a Bayesian approach,"Herschtal, A. ; Foroudi, F. ; Greer, P. B. ; Eade, T. N. ; Hindson, B. R. ; Kron, T.",6,8,13
2012,10.1088/0031-9155/57/9/2757,Single-fraction simulation of relative cell survival in response to uniform versus hypoxia-targeted dose escalation,"Axente, Marian ; Lin, Peck-Sun ; Pugachev, Andrei",3,4,18
2012,10.1088/0031-9155/57/9/2775,An investigation into the effectiveness of ELF protective clothing when exposed to RF fields between 65 MHz and 3 GHz,"Findlay, R. P. ; Dimbylow, P. J.",2,1,11
2012,10.1088/0031-9155/57/9/2787,Paramagnetic perfluorocarbon-filled albumin-(Gd-DTPA) microbubbles for the induction of focused-ultrasound-induced blood-brain barrier opening and concurrent MR and ultrasound imaging,"Liao, Ai-Ho ; Liu, Hao-Li ; Su, Chia-Hao ; Hua, Mu-Yi ; Yang, Hung-Wei ; Weng, Yu-Ting ; Hsu, Po-Hung ; Huang, Sheng-Min ; Wu, Shih-Yen ; Wang, Hsin-Ell ; Yen, Tzu-Chen ; Li, Pai-Chi",12,28,16
2012,10.1088/0031-9155/57/9/2803,CT metal artifact reduction method correcting for beam hardening and missing projections,"Verburg, Joost M. ; Seco, Joao",2,109,16
2012,10.1088/0031-9155/57/9/2819,Ion-recombination correction for different ionization chambers in high dose rate flattening-filter-free photon beams,"Lang, Stephanie ; Hrbacek, Jan ; Leong, Aidan ; Kloeck, Stephan",4,35,9
2012,10.1088/0031-9155/57/10/N159,Ultrasonography-based 2D motion-compensated HIFU sonication integrated with reference-free MR temperature monitoring: a feasibility study <i>ex vivo</i>,"Auboiroux, Vincent ; Petrusca, Lorena ; Viallon, Magalie ; Goget, Thomas ; Becker, Christoph D. ; Salomir, Rares",6,43,13
2012,10.1088/0031-9155/57/10/N173,Optical tracking of contrast medium bolus to optimize bolus shape and timing in dynamic computed tomography,"Eisa, Fabian ; Brauweiler, Robert ; Peetz, Alexander ; Hupfer, Martin ; Nowak, Tristan ; Kalender, Willi A.",6,4,10
2012,10.1088/0031-9155/57/10/2829,Monte Carlo study of the potential reduction in out-of-field dose using a patient-specific aperture in pencil beam scanning proton therapy,"Dowdell, Stephen J. ; Clasie, Benjamin ; Depauw, Nicolas ; Metcalfe, Peter ; Rosenfeld, Anatoly B. ; Kooy, Hanne M. ; Flanz, Jacob B. ; Paganetti, Harald",8,48,14
2012,10.1088/0031-9155/57/10/2843,Beam range estimation by measuring bremsstrahlung,"Yamaguchi, Mitsutaka ; Torikai, Kota ; Kawachi, Naoki ; Shimada, Hirofumi ; Satoh, Takahiro ; Nagao, Yuto ; Fujimaki, Shu ; Kokubun, Motohide ; Watanabe, Shin ; Takahashi, Tadayuki ; Arakawa, Kazuo ; Kamiya, Tomihiro ; Nakano, Takashi",13,45,14
2012,10.1088/0031-9155/57/10/2857,Quantitative assessment of diffuse optical tomography sensitivity to the cerebral cortex using a whole-head probe,"Perdue, Katherine L. ; Fang, Qianqian ; Diamond, Solomon G.",3,27,16
2012,10.1088/0031-9155/57/10/2873,Measuring agreement between rating interpretations and binary clinical interpretations of images: a simulation study of methods for quantifying the clinical relevance of an observer performance paradigm,"Chakraborty, Dev P.",1,3,32
2012,10.1088/0031-9155/57/10/2905,Differential phase-contrast interior tomography,"Cong, Wenxiang ; Yang, Jiangsheng ; Wang, Ge",3,23,10
2012,10.1088/0031-9155/57/10/2915,Retrieval procedure for time-resolved near-infrared tissue spectroscopy based on the optimal estimation method,"Martelli, Fabrizio ; Del Bianco, Samuele ; Zaccanti, Giovanni",3,9,15
2012,10.1088/0031-9155/57/10/2931,High-resolution breast tomography at high energy: a feasibility study of phase contrast imaging on a whole breast,"Sztrokay, A. ; Diemoz, P. C. ; Schlossbauer, T. ; Brun, E. ; Bamberg, F. ; Mayr, D. ; Reiser, M. F. ; Bravin, A. ; Coan, P.",9,49,12
2012,10.1088/0031-9155/57/10/2943,The dosimetric impact of leaf interdigitation and leaf width on VMAT treatment planning in Pinnacle: comparing Pareto fronts,"van Kesteren, Z. ; Janssen, T. M. ; Damen, E. ; van Vliet-Vroegindeweij, C.",4,17,10
2012,10.1088/0031-9155/57/10/2953,An integrated platform for image-guided cardiac resynchronization therapy,"Ma, Ying Liang ; Shetty, Anoop K. ; Duckett, Simon ; Etyngier, Patrick ; Gijsbers, Geert ; Bullens, Roland ; Schaeffter, Tobias ; Razavi, Reza ; Rinaldi, Christopher A. ; Rhode, Kawal S.",10,17,16
2012,10.1088/0031-9155/57/10/2969,Measurement of patient imaging dose for real-time kilovoltage x-ray intrafraction tumour position monitoring in prostate patients,"Crocker, James K. ; Ng, Jin Aun ; Keall, Paul J. ; Booth, Jeremy T.",4,21,12
2012,10.1088/0031-9155/57/10/2981,Effects of tissue conductivity and electrode area on internal electric fields in a numerical human model for ELF contact current exposures,"Tarao, H. ; Kuisti, H. ; Korpinen, L. ; Hayashi, N. ; Isaka, K.",5,12,16
2012,10.1088/0031-9155/57/10/2997,Computer-aided analysis of star shot films for high-accuracy radiation therapy treatment units,"Depuydt, Tom ; Penne, Rudi ; Verellen, Dirk ; Hrbacek, Jan ; Lang, Stephanie ; Leysen, Katrien ; Vandevondel, Iwein ; Poels, Kenneth ; Reynders, Truus ; Gevaert, Thierry ; Duchateau, Michael ; Tournel, Koen ; Boussaer, Marlies ; Cosentino, Dorian ; Garibaldi, Cristina ; Solberg, Timothy ; De Ridder, Mark",17,38,15
2012,10.1088/0031-9155/57/10/3013,A combined approach of variance-reduction techniques for the efficient Monte Carlo simulation of linacs,"Rodriguez, M. ; Sempau, J. ; Brualla, L.",3,33,12
2012,10.1088/0031-9155/57/10/3025,Measurement of guided mode wavenumbers in soft tissue-bone mimicking phantoms using ultrasonic axial transmission,"Chen, Jiangang ; Foiret, Josquin ; Minonzio, Jean-Gabriel ; Talmant, Maryline ; Su, Zhongqing ; Cheng, Li ; Laugier, Pascal",7,34,13
2012,10.1088/0031-9155/57/10/3039,Proton-induced single electron capture on DNA/RNA bases,"Champion, C. ; Weck, P. F. ; Lekadir, H. ; Galassi, M. E. ; Fojon, O. A. ; Abufager, P. ; Rivarola, R. D. ; Hanssen, J.",8,44,11
2012,10.1088/0031-9155/57/10/3051,Anti-VEGFR2-conjugated PLGA microspheres as an x-ray phase contrast agent for assessing the VEGFR2 expression,"Tang, Rongbiao ; Chai, Wei-Min ; Ying, Weihai ; Yang, Guo-Yuan ; Xie, Honglan ; Liu, Hui-Qiang ; Chen, Ke-Min",7,11,13
2012,10.1088/0031-9155/57/10/3065,Convex optimization problem prototyping for image reconstruction in computed tomography with the Chambolle-Pock algorithm,"Sidky, Emil Y. ; Jorgensen, Jakob H. ; Pan, Xiaochuan",3,303,27
2012,10.1088/0031-9155/57/10/3093,Development and validation of a BEAMnrc component module for a miniature multileaf collimator,"Doerner, E. ; Hartmann, G. H.",2,5,13
2012,10.1088/0031-9155/57/10/3107,Wavelet-based resolution recovery using an anatomical prior provides quantitative recovery for human population phantom PET [<SUP>11</SUP>C]raclopride data,"Shidahara, M. ; Tsoumpas, C. ; McGinnity, C. J. ; Kato, T. ; Tamura, H. ; Hammers, A. ; Watabe, H. ; Turkheimer, F. E.",8,20,16
2012,10.1088/0031-9155/57/10/3123,Image navigation as a means to expand the boundaries of fluorescence-guided surgery,"Brouwer, Oscar R. ; Buckle, Tessa ; Bunschoten, Anton ; Kuil, Joeri ; Vahrmeijer, Alexander L. ; Wendler, Thomas ; Valdes-Olmos, Renato A. ; van der Poel, Henk G. ; van Leeuwen, Fijs W. B.",9,65,14
2012,10.1088/0031-9155/57/10/3137,An x-ray CT polymer gel dosimetry prototype: I. Remnant artefact removal,"Jirasek, A. ; Carrick, J. ; Hilts, M.",3,34,17
2012,10.1088/0031-9155/57/10/3155,An x-ray CT polymer gel dosimetry prototype: II. Gel characterization and clinical application,"Johnston, H. ; Hilts, M. ; Carrick, J. ; Jirasek, A.",4,50,21
2012,10.1088/0031-9155/57/10/3177,MagnetoHemoDynamics in the aorta and electrocardiograms,"Martin, Vincent ; Drochon, Agnes ; Fokapu, Odette ; Gerbeau, Jean-Frederic",4,19,19
2012,10.1088/0031-9155/57/10/3197,"Dose, dose-rate and field size effects on cell survival following exposure to non-uniform radiation fields","Butterworth, Karl T. ; McGarry, Conor K. ; Trainor, Colman ; McMahon, Stephen J. ; O'Sullivan, Joe M. ; Schettino, Giuseppe ; Hounsell, Alan R. ; Prise, Kevin M.",8,43,10
2012,10.1088/0031-9155/57/10/3207,A bone marrow toxicity model for <SUP>223</SUP>Ra alpha-emitter radiopharmaceutical therapy,"Hobbs, Robert F. ; Song, Hong ; Watchman, Christopher J. ; Bolch, Wesley E. ; Aksnes, Anne-Kirsti ; Ramdahl, Thomas ; Flux, Glenn D. ; Sgouros, George",8,84,16
2012,10.1088/0031-9155/57/10/3223,Evaluation of dose-volume metrics for microbeam radiation therapy dose distributions in head phantoms of various sizes using Monte Carlo simulations,"Anderson, Danielle ; Siegbahn, E. Albert ; Fallone, B. Gino ; Serduc, Raphael ; Warkentin, Brad",5,12,26
2012,10.1088/0031-9155/57/11/R75,Monte Carlo role in radiobiological modelling of radiotherapy outcomes,"El Naqa, Issam ; Pater, Piotr ; Seuntjens, Jan",3,79,23
2012,10.1088/0031-9155/57/11/R99,Range uncertainties in proton therapy and the role of Monte Carlo simulations,"Paganetti, Harald",1,1018,19
2012,10.1088/0031-9155/57/11/3249,Comparison of electron scattering algorithms in Geant4,"Sawkey, D. ; Constantin, M. ; Svatos, M.",3,4,10
2012,10.1088/0031-9155/57/11/3259,An experimental feasibility study on the use of scattering foil free beams for modulated electron radiotherapy,"Connell, T. ; Alexander, A. ; Evans, M. ; Seuntjens, J.",4,16,14
2012,10.1088/0031-9155/57/11/3273,ALGEBRA: ALgorithm for the heterogeneous dosimetry based on GEANT4 for BRAchytherapy,"Afsharpour, H. ; Landry, G. ; D'Amours, M. ; Enger, S. ; Reniers, B. ; Poon, E. ; Carrier, J-F ; Verhaegen, F. ; Beaulieu, L.",9,49,8
2012,10.1088/0031-9155/57/11/3281,Efficient voxel navigation for proton therapy dose calculation in TOPAS and Geant4,"Schuemann, J. ; Paganetti, H. ; Shin, J. ; Faddegon, B. ; Perl, J.",5,43,13
2012,10.1088/0031-9155/57/11/3295,A modular method to handle multiple time-dependent quantities in Monte Carlo simulations,"Shin, J. ; Perl, J. ; Schuemann, J. ; Paganetti, H. ; Faddegon, B. A.",5,20,14
2012,10.1088/0031-9155/57/11/3309,Analytical modelling of regional radiotherapy dose response of lung,"Lee, Sangkyu ; Stroian, Gabriela ; Kopek, Neil ; AlBahhar, Mahmood ; Seuntjens, Jan ; El Naqa, Issam",6,14,13
2012,10.1088/0031-9155/57/11/3323,Monte Carlo simulation on a gold nanoparticle irradiated by electron beams,"Chow, James C. L. ; Leung, Michael K. K. ; Jaffray, David A.",3,65,9
2012,10.1088/0031-9155/57/11/3333,A theoretical re-examination of Spencer-Attix cavity theory,"Bouchard, Hugo",1,17,26
2012,10.1088/0031-9155/57/11/3359,Monte Carlo verification of gel dosimetry measurements for stereotactic radiotherapy,"Kairn, T. ; Taylor, M. L. ; Crowe, S. B. ; Dunn, L. ; Franich, R. D. ; Kenny, J. ; Knight, R. T. ; Trapp, J. V.",8,17,11
2012,10.1088/0031-9155/57/11/3371,Prompt gamma imaging with a slit camera for real-time range control in proton therapy,"Smeets, J. ; Roellinghoff, F. ; Prieels, D. ; Stichelbaut, F. ; Benilov, A. ; Busca, P. ; Fiorini, C. ; Peloso, R. ; Basilavecchia, M. ; Frizzi, T. ; Dehaes, J. C. ; Dubus, A.",12,295,35
2012,10.1088/0031-9155/57/11/3407,Measurement of the absorbed dose distribution near an <SUP>192</SUP>Ir intravascular brachytherapy seed using a high-spatial-resolution gel dosimetry system,"Massillon-JL, G. ; Minniti, R. ; Mitch, M. G. ; Soares, C. G.",4,5,12
2012,10.1088/0031-9155/57/11/3419,Imaging of cellular proliferation in liver metastasis by [<SUP>18</SUP>F]fluorothymidine positron emission tomography: effect of therapy,"Contractor, Kaiyumars ; Challapalli, Amarnath ; Tomasi, Giampaolo ; Rosso, Lula ; Wasan, Harpreet ; Stebbing, Justin ; Kenny, Laura ; Mangar, Stephen ; Riddle, Pippa ; Palmieri, Carlo ; Al-Nahhas, Adil ; Sharma, Rohini ; Turkheimer, Federico ; Coombes, R. Charles ; Aboagye, Eric",15,16,15
2012,10.1088/0031-9155/57/11/3435,Characterization of a high-resolution hybrid DOI detector for a dedicated breast PET/CT scanner,"Godinez, Felipe ; Chaudhari, Abhijit J. ; Yang, Yongfeng ; Farrell, Richard ; Badawi, Ramsey D.",5,20,15
2012,10.1088/0031-9155/57/11/3451,X-ray vector radiography for bone micro-architecture diagnostics,"Potdevin, Guillaume ; Malecki, Andreas ; Biernath, Thomas ; Bech, Martin ; Jensen, Torben H. ; Feidenhans'l, Robert ; Zanette, Irene ; Weitkamp, Timm ; Kenntner, Johannes ; Mohr, Juergen ; Roschger, Paul ; Kerschnitzki, Michael ; Wagermaier, Wolfgang ; Klaushofer, Klaus ; Fratzl, Peter ; Pfeiffer, Franz",16,50,11
2012,10.1088/0031-9155/57/11/3463,Experimental determination of the effective point of measurement for cylindrical ionization chambers in <SUP>60</SUP>Co gamma radiation,"Legrand, C. ; Hartmann, G. H. ; Karger, C. P.",3,6,13
2012,10.1088/0031-9155/57/11/3477,Iterative image reconstruction in helical cone-beam x-ray CT using a stored system matrix approach,"Xu, Jingyan ; Tsui, Benjamin M. W.",2,10,21
2012,10.1088/0031-9155/57/11/3499,A finite element method to correct deformable image registration errors in low-contrast regions,"Zhong, Hualiang ; Kim, Jinkoo ; Li, Haisen ; Nurushev, Teamour ; Movsas, Benjamin ; Chetty, Indrin J.",6,52,17
2012,10.1088/0031-9155/57/11/3517,Bioelectromagnetic forward problem: isolated source approach revis(it)ed,"Stenroos, M. ; Sarvas, J.",2,60,19
2012,10.1088/0031-9155/57/11/3537,Evaluation of a stochastic reconstruction algorithm for use in Compton camera imaging and beam range verification from secondary gamma emission during proton therapy,"Mackin, Dennis ; Peterson, Steve ; Beddar, Sam ; Polf, Jerimy",4,63,17
2012,10.1088/0031-9155/57/11/3555,Fast range-corrected proton dose approximation method using prior dose distribution,"Park, Peter C. ; Cheung, Joey ; Zhu, X. Ronald ; Sahoo, Narayan ; Court, Laurence ; Dong, Lei",6,15,15
2012,10.1088/0031-9155/57/11/3571,Applying an animal model to quantify the uncertainties of an image-based 4D-CT algorithm,"Pierce, Greg ; Wang, Kevin ; Battista, Jerry ; Lee, Ting-Yim",4,1,14
2012,10.1088/0031-9155/57/11/3585,Influence of trace elements in human tissue in low-energy photon brachytherapy dosimetry,"White, Shane A. ; Landry, Guillaume ; van Gils, Francis ; Verhaegen, Frank ; Reniers, Brigitte",5,14,12
2012,10.1088/0031-9155/57/11/3597,Adaptation and applications of a realistic digital phantom based on patient lung tumor trajectories,"Mishra, Pankaj ; St James, Sara ; Segars, W. Paul ; Berbeco, Ross I. ; Lewis, John H.",5,21,12
2012,10.1088/0031-9155/57/11/3609,The Akaike information criterion in DCE-MRI: Does it improve the haemodynamic parameter estimates?,"Luypaert, Robert ; Ingrisch, Michael ; Sourbron, Steven ; de Mey, Johan",4,23,20
2012,10.1088/0031-9155/57/11/3629,Experimental study of the water-to-air stopping power ratio of monoenergetic carbon ion beams for particle therapy,"Sanchez-Parcerisa, D. ; Gemmel, A. ; Jaekel, O. ; Parodi, K. ; Rietzel, E.",5,13,13
2012,10.1088/0031-9155/57/11/3643,Improved conductivity reconstruction from multi-echo MREIT utilizing weighted voxel-specific signal-to-noise ratios,"Kim, Myoung Nyoun ; Ha, Tae Young ; Woo, Eung Je ; Kwon, Oh In",4,3,17
2012,10.1088/0031-9155/57/12/N183,Computed tomography perfusion imaging denoising using Gaussian process regression,"Zhu, Fan ; Carpenter, Trevor ; Gonzalez, David Rodriguez ; Atkinson, Malcolm ; Wardlaw, Joanna",5,44,16
2012,10.1088/0031-9155/57/12/N199,A method for small-animal PET/CT alignment calibration,"Pascau, J. ; Vaquero, J. J. ; Chamorro-Servent, J. ; Rodriguez-Ruano, A. ; Desco, M.",5,6,9
2012,10.1088/0031-9155/57/12/N209,Investigation of the sag in linac secondary collimator and MLC carriage during arc deliveries,"Rowshanfarzad, Pejman ; Sabet, Mahsheed ; O'Connor, Daryl J. ; Greer, Peter B.",4,18,16
2012,10.1088/0031-9155/57/12/3675,Effect of self-demodulation on the subharmonic response of contrast agent microbubbles,"Daeichin, V. ; Faez, T. ; Renaud, G. ; Bosch, J. G. ; van der Steen, A. F. W. ; de Jong, N.",6,16,17
2012,10.1088/0031-9155/57/12/3693,Dosimetric treatment course simulation based on a statistical model of deformable organ motion,"Soehn, M. ; Sobotta, B. ; Alber, M.",3,33,17
2012,10.1088/0031-9155/57/12/3711,A method for energy window optimization for quantitative tasks that includes the effects of model-mismatch on bias: application to Y-90 bremsstrahlung SPECT imaging,"Rong, Xing ; Du, Yong ; Frey, Eric C.",3,26,15
2012,10.1088/0031-9155/57/12/3727,A megavoltage scatter correction technique for cone-beam CT images acquired during VMAT delivery,"Boylan, C. J. ; Marchant, T. E. ; Stratford, J. ; Malik, J. ; Choudhury, A. ; Shrimali, R. ; Rodgers, J. ; Rowbottom, C. G.",8,18,13
2012,10.1088/0031-9155/57/12/3741,Monte Carlo simulated correction factors for machine specific reference field dose calibration and output factor measurement using fixed and iris collimators on the CyberKnife system,"Francescon, P. ; Kilby, W. ; Satariano, N. ; Cora, S.",4,118,18
2012,10.1088/0031-9155/57/12/3759,Monte Carlo simulations to support start-up and treatment planning of scanned proton and carbon ion therapy at a synchrotron-based facility,"Parodi, K. ; Mairani, A. ; Brons, S. ; Hasch, B. G. ; Sommerer, F. ; Naumann, J. ; Jaekel, O. ; Haberer, T. ; Debus, J.",9,175,26
2012,10.1088/0031-9155/57/12/3785,Monte Carlo study of radial energy deposition from primary and secondary particles for narrow and large proton beamlet source models,"Peeler, Christopher R. ; Titt, Uwe",2,2,8
2012,10.1088/0031-9155/57/12/3793,An anatomically driven anisotropic diffusion filtering method for 3D SPECT reconstruction,"Kazantsev, Daniil ; Arridge, Simon R. ; Pedemonte, Stefano ; Bousse, Alexandre ; Erlandsson, Kjell ; Hutton, Brian F. ; Ourselin, Sebastien",7,25,18
2012,10.1088/0031-9155/57/12/3811,A virtual source pattern method for fluorescence tomography with structured light,"Ducros, Nicolas ; D'Andrea, Cosimo ; Bassi, Andrea ; Valentini, Gianluca ; Arridge, Simon",5,22,22
2012,10.1088/0031-9155/57/12/3833,Computer-aided diagnosis of prostate cancer in the peripheral zone using multiparametric MRI,"Niaf, Emilie ; Rouviere, Olivier ; Mege-Lechevallier, Florence ; Bratan, Flavie ; Lartizien, Carole",5,135,19
2012,10.1088/0031-9155/57/12/3853,Optical CT scanner for in-air readout of gels for external radiation beam 3D dosimetry,"Ramm, Daniel ; Rutten, Thomas P. ; Shepherd, Justin ; Bezak, Eva",4,21,16
2012,10.1088/0031-9155/57/12/3869,SiPM-PET with a short optical fiber bundle for simultaneous PET-MR imaging,"Hong, Seong Jong ; Kang, Han Gyoo ; Ko, Guen Bae ; Song, In Chan ; Rhee, June-Tak ; Lee, Jae Sung",6,39,15
2012,10.1088/0031-9155/57/12/3885,Bone and mucosal dosimetry in skin radiation therapy: a Monte Carlo study using kilovoltage photon and megavoltage electron beams,"Chow, James C. L. ; Jiang, Runqing",2,10,15
2012,10.1088/0031-9155/57/12/3901,The effects of fatty deposits on the accuracy of the Fibroscan® liver transient elastography ultrasound system,"Cournane, S. ; Browne, J. E. ; Fagan, A. J.",3,24,14
2012,10.1088/0031-9155/57/12/3915,Filter calculation for x-ray tomosynthesis reconstruction,"Nielsen, Tim ; Hitziger, Sebastian ; Grass, Michael ; Iske, Armin",4,11,16
2012,10.1088/0031-9155/57/12/3931,Positron range in PET imaging: an alternative approach for assessing and correcting the blurring,"Jodal, L. ; Le Loirec, C. ; Champion, C.",3,66,13
2012,10.1088/0031-9155/57/12/3945,Automatic bladder segmentation on CBCT for multiple plan ART of bladder cancer using a patient-specific bladder model,"Chai, Xiangfei ; van Herk, Marcel ; Betgen, Anja ; Hulshof, Maarten ; Bel, Arjan",5,25,18
2012,10.1088/0031-9155/57/12/3963,Twelve automated thresholding methods for segmentation of PET images: a phantom study,"Prieto, Elena ; Lecumberri, Pablo ; Pagola, Miguel ; Gomez, Marisol ; Bilbao, Izaskun ; Ecay, Margarita ; Penuelas, Ivan ; Marti-Climent, Josep M.",8,23,18
2012,10.1088/0031-9155/57/12/3981,Quantification accuracy and partial volume effect in dependence of the attenuation correction of a state-of-the-art small animal PET scanner,"Mannheim, Julia G. ; Judenhofer, Martin S. ; Schmid, Andreas ; Tillmanns, Julia ; Stiller, Detlef ; Sossi, Vesna ; Pichler, Bernd J.",7,36,13
2012,10.1088/0031-9155/57/12/3995,Skeletal dosimetry based on μCT images of trabecular bone: update and comparisons,"Kramer, R. ; Cassola, V. F. ; Vieira, J. W. ; Khoury, H. J. ; de Oliveira Lira, C. A. B. ; Brown, K. Robson",6,6,27
2012,10.1088/0031-9155/57/12/4023,Fractal network dimension and viscoelastic powerlaw behavior: I. A modeling approach based on a coarse-graining procedure combined with shear oscillatory rheometry,"Posnansky, Oleg ; Guo, Jing ; Hirsch, Sebastian ; Papazoglou, Sebastian ; Braun, Juergen ; Sack, Ingolf",6,55,18
2012,10.1088/0031-9155/57/12/4041,Fractal network dimension and viscoelastic powerlaw behavior: II. An experimental study of structure-mimicking phantoms by magnetic resonance elastography,"Guo, Jing ; Posnansky, Oleg ; Hirsch, Sebastian ; Scheel, Michael ; Taupitz, Matthias ; Braun, Juergen ; Sack, Ingolf",7,45,13
2012,10.1088/0031-9155/57/12/4055,Dilatation parameterization for two-dimensional modeling of nearly incompressible isotropic materials,"Eskandari, Hani ; Goksel, Orcun ; Salcudean, Septimiu E. ; Rohling, Robert",4,0,19
2012,10.1088/0031-9155/57/13/N225,Automatic delineation of body contours on cone-beam CT images using a delineation booster,"Stippel, G. ; van Rooijen, D. C. ; Crezee, J. ; Bel, A.",4,3,12
2012,10.1088/0031-9155/57/13/N237,Simulation tools for two-dimensional experiments in x-ray computed tomography using the FORBILD head phantom,"Yu, Zhicong ; Noo, Frederic ; Dennerlein, Frank ; Wunderlich, Adam ; Lauritsch, Guenter ; Hornegger, Joachim",6,70,16
2012,10.1088/0031-9155/57/13/4077,Optimal whole-body PET scanner configurations for different volumes of LSO scintillator: a simulation study,"Poon, Jonathan K. ; Dahlbom, Magnus L. ; Moses, William W. ; Balakrishnan, Karthik ; Wang, Wenli ; Cherry, Simon R. ; Badawi, Ramsey D.",7,109,18
2012,10.1088/0031-9155/57/13/4095,Comprehensive analysis of proton range uncertainties related to patient stopping-power-ratio estimation using the stoichiometric calibration,"Yang, Ming ; Zhu, X. Ronald ; Park, Peter C. ; Titt, Uwe ; Mohan, Radhe ; Virshup, Gary ; Clayton, James E. ; Dong, Lei",8,300,21
2012,10.1088/0031-9155/57/13/4117,Spectral CT imaging of vulnerable plaque with two independent biomarkers,"Baturin, Pavlo ; Alivov, Yahya ; Molloi, Sabee",3,32,22
2012,10.1088/0031-9155/57/13/4139,Efficient IMRT inverse planning with a new L1-solver: template for first-order conic solver,"Kim, Hojin ; Suh, Tae-Suk ; Lee, Rena ; Xing, Lei ; Li, Ruijiang",5,6,15
2012,10.1088/0031-9155/57/13/4155,Automatic training and reliability estimation for 3D ASM applied to cardiac MRI segmentation,"Tobon-Gomez, Catalina ; Sukno, Federico M. ; Butakoff, Constantine ; Huguet, Marina ; Frangi, Alejandro F.",5,18,20
2012,10.1088/0031-9155/57/13/4175,Accuracy of dynamic patient surface monitoring using a time-of-flight camera and B-spline modeling for respiratory motion characterization,"Wentz, T. ; Fayad, H. ; Bert, J. ; Pradier, O. ; Clement, J. F. ; Vourch, S. ; Boussion, N. ; Visvikis, D.",8,21,19
2012,10.1088/0031-9155/57/13/4195,PhytoBeta imager: a positron imager for plant biology,"Weisenberger, Andrew G. ; Kross, Brian ; Lee, Seungjoon ; McKisson, John ; McKisson, J. E. ; Xi, Wenze ; Zorn, Carl ; Reid, Chantal D. ; Howell, Calvin R. ; Crowell, Alexander S. ; Cumberbatch, Laurie ; Fallin, Brent ; Stolin, Alexander ; Smith, Mark F.",14,14,16
2012,10.1088/0031-9155/57/13/4211,Estimating thyroid dose in pediatric CT exams from surface dose measurement,"Al-Senan, Rani ; Mueller, Deborah L. ; Hatab, Mustapha R.",3,11,11
2012,10.1088/0031-9155/57/13/4223,GATE as a GEANT4-based Monte Carlo platform for the evaluation of proton pencil beam scanning treatment plans,"Grevillot, L. ; Bertrand, D. ; Dessy, F. ; Freud, N. ; Sarrut, D.",5,50,22
2012,10.1088/0031-9155/57/13/4245,"MREIT experiments with 200 μA injected currents: a feasibility study using two reconstruction algorithms, SMM and harmonic <i>B<sub>Z</sub></i>","Arpinar, V. E. ; Hamamura, M. J. ; Degirmenci, E. ; Muftuler, L. T.",4,5,17
2012,10.1088/0031-9155/57/13/4263,"Tumour control probability derived from dose distribution in homogeneous and heterogeneous models: assuming similar pharmacokinetics, <SUP>125</SUP>Sn-<SUP>177</SUP>Lu is superior to <SUP>90</SUP>Y-<SUP>177</SUP>Lu in peptide receptor radiotherapy","Walrand, Stephan ; Hanin, Francois-Xavier ; Pauwels, Stanislas ; Jamar, Francois",4,15,13
2012,10.1088/0031-9155/57/13/4277,Auto-masked 2D/3D image registration and its validation with clinical cone-beam computed tomography,"Steininger, P. ; Neuner, M. ; Weichenberger, H. ; Sharp, G. C. ; Winey, B. ; Kametriser, G. ; Sedlmayer, F. ; Deutschmann, H.",8,14,16
2012,10.1088/0031-9155/57/13/4293,Development of a patient-specific two-compartment anthropomorphic breast phantom,"Prionas, Nicolas D. ; Burkett, George W. ; McKenney, Sarah E. ; Chen, Lin ; Stern, Robin L. ; Boone, John M.",6,10,15
2012,10.1088/0031-9155/57/13/4309,A three-dimensional model-based partial volume correction strategy for gated cardiac mouse PET imaging,"Dumouchel, Tyler ; Thorn, Stephanie ; Kordos, Myra ; DaSilva, Jean ; Beanlands, Rob S. B. ; deKemp, Robert A.",6,7,26
